color,director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,month,fate, Action, Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,Western,War
Color,Bruce Beresford,104,78,189,Lucy Fry,502,Mckenna Grace,1546,Natalie Coughlin,0,English,USA,PG-13,8000000,2016,206,8,2.35,205,May,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,François Ozon,102,341,15,Ludivine Sagnier,844,Charlotte Rampling,1389,Jean-Claude Lecas,0,English,France,R,,2003,521,6.8,1.85,0,Febraury,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,James Nunn,93,16,376,Mark Wingett,1000,Spencer Wilding,2284,Kacey Clarke,2,English,UK,R,,2013,524,5.4,2.35,0,April,Flop,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,David Webb Peoples,90,73,26,Joan Chen,848,Delroy Lindo,1526,Anna Katarina,2,English,Australia,R,10000000,1989,643,6.5,1.33,999,January,Hit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Color,Michael Winnick,106,155,391,Helena Mattsson,981,Scott Takeda,2741,Craig Sheffer,0,English,USA,R,8000000,2016,505,4.2,,689,November,Average,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bruce Beresford,99,78,325,Jessica Tandy,11000,Morgan Freeman,12619,Patti LuPone,1,English,USA,PG,7500000,1989,509,7.4,1.85,3000,April,Average,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,George Tillman Jr.,115,88,890,Mekhi Phifer,1000,Vanessa Williams,4737,Vivica A. Fox,6,English,USA,R,7500000,1997,1000,6.9,1.85,508,June,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Stanley Tong,89,7,36,Anita Mui,186,Françoise Yip,407,Garvin Cross,1,Cantonese,Hong Kong,R,7500000,1995,147,6.7,2.35,0,August,Hit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,David Oelhoffen,101,2,40,Reda Kateb,10000,Viggo Mortensen,10218,Ángela Molina,0,French,France,,7700000,2014,154,7.3,2.35,2000,October,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Jason Reitman,92,655,88,Cameron Bright,24000,J.K. Simmons,25092,Todd Louiso,0,English,USA,R,6500000,2005,829,7.6,2.35,0,December,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Eli Roth,94,0,658,Lauren German,1000,Jay Hernandez,4707,Stanislav Ianevski,0,English,USA,R,10000000,2007,683,5.4,2.35,0,September,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,Lone Scherfig,100,92,221,Olivia Williams,3000,Dominic Cooper,4198,Ellie Kendrick,0,English,UK,PG-13,4500000,2009,766,7.3,2.35,12000,November,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Anand Tucker,106,14,161,Bridgette Wilson-Sampras,827,Frances Conroy,1871,Clyde Kusatsu,3,English,USA,R,,2005,545,6.4,2.35,1000,October,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Tony Richardson,109,62,518,Beau Bridges,584,Joely Richardson,2024,Nastassja Kinski,0,English,UK,R,7500000,1984,552,6,1.85,345,April,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Joe Carnahan,105,248,147,Chi McBride,673,Jason Patric,1442,Alan Van Sprang,1,English,USA,R,7500000,2002,466,7.2,1.85,1000,November,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,Paul Gross,102,329,280,Paul Gross,611,Molly Parker,1834,Kari Matchett,3,English,Canada,R,7500000,2002,329,6,1.85,0,September,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Color,Charles Robert Carner,97,18,742,Jenny McCarthy,834,Ivana Milicevic,4091,Richard Bull,2,English,USA,PG-13,7500000,2008,749,3.1,1.85,140,January,Average,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Russell Holt,118,0,249,Brenda Strong,373,Eric Johnson,1233,Tiffany Dupont,1,English,USA,PG,7500000,2004,266,6.9,,31,March,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Mike Judge,92,406,968,Mila Kunis,24000,J.K. Simmons,41867,Clifton Collins Jr.,6,English,USA,R,8000000,2009,15000,6.2,1.85,0,September,Average,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Larry Charles,112,119,844,Cheech Marin,12000,Jeff Bridges,15396,Bruce Dern,0,English,USA,PG-13,,2003,844,5.5,1.85,655,March,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Claude Miller,103,27,59,Edouard Baer,71,Sandrine Kiberlain,262,Roschdy Zem,0,French,France,,50000000,2001,59,6.9,,26,January,Flop,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Michael Winterbottom,93,187,158,Om Puri,631,Samantha Morton,1176,Natalie Mendoza,0,English,UK,R,7500000,2003,163,6.3,2.35,0,November,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Color,Sacha Bennett,101,22,447,Jenny Agutter,5000,Bob Hoskins,7206,Vincent Regan,3,English,UK,,7500000,2012,659,4.8,,223,January,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Paul Haggis,115,549,911,Loretta Devine,3000,Don Cheadle,5732,Jennifer Esposito,0,English,Germany,R,6500000,2004,912,7.9,2.35,18000,January,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Rodrigo García,113,127,373,Michael McElhatton,3000,Mia Wasikowska,4370,Mark Williams,3,English,UK,R,8000000,2011,415,6.7,2.35,0,October,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jeta Amata,95,20,36,Nathin Butler,262,Akon,409,Razaaq Adoti,3,English,Nigeria,,7500000,2012,65,5.6,,389,August,Superhit,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Siddharth Anand,153,5,60,Mary Goggin,532,Saif Ali Khan,902,Vic Aviles,3,Hindi,USA,,6000000,2007,249,5.4,,108,September,Flop,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Color,Vincent Paronnaud,89,10,106,Gena Rowlands,963,Catherine Deneuve,1754,Danielle Darrieux,0,French,France,PG-13,7300000,2007,545,8,1.85,14000,January,Hit,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Joe Dante,92,287,664,Teri Polo,844,Bruce Dern,4099,Haley Bennett,2,English,USA,PG-13,12000000,2009,708,5.7,1.85,0,August,Hit,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Color,Dennis Gansel,107,23,93,Elyas M'Barek,287,Max Riemelt,635,Jennifer Ulrich,0,German,Germany,,5000000,2008,150,7.6,2.35,25000,January,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Nicolas Winding Refn,118,0,500,Bella Heathcote,18000,Keanu Reeves,19879,Charles Baker,2,English,France,R,7000000,2016,860,7,2.35,0,null,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Daniel Barber,97,12,641,Jack O'Connell,788,Joseph Gilgun,2486,Sean Harris,1,English,UK,R,7300000,2009,698,7.2,2.35,0,September,Flop,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Sam Raimi,156,0,4000,James Franco,24000,J.K. Simmons,46055,Kirsten Dunst,0,English,USA,PG-13,258000000,2007,11000,6.2,2.35,0,January,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Robert Marcarelli,100,0,440,William Hootkins,488,George Coe,2428,Ayla Kell,0,English,USA,PG-13,7500000,1999,488,3.5,1.37,129,June,Flop,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Color,Jason Reitman,96,655,973,Jennifer Garner,24000,J.K. Simmons,28817,Rainn Wilson,0,English,USA,PG-13,7500000,2007,3000,7.5,1.85,10000,March,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ernie Barbarash,104,249,96,Aki Aleong,294,Darren Shahlavi,835,Brahim Achabbakhe,0,English,Canada,R,7500000,2015,284,5.1,1.85,0,September,Superhit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Guy Hamilton,120,82,175,Lois Maxwell,244,Desmond Llewelyn,1105,Jill St. John,2,English,UK,GP,7200000,1971,177,6.7,2.35,0,August,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Francis Ford Coppola,175,0,3000,Marlon Brando,14000,Al Pacino,28122,Robert Duvall,1,English,USA,R,6000000,1972,10000,9.2,1.85,43000,October,Hit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Adrian Lyne,95,213,92,Cynthia Rhodes,225,Michael Nouri,791,Lee Ving,0,English,USA,R,4000000,1983,174,6.1,1.85,0,November,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Marc Webb,95,464,11000,Chloë Grace Moretz,23000,Joseph Gordon-Levitt,54075,Zooey Deschanel,43,English,USA,PG-13,7500000,2009,17000,7.7,2.35,40000,September,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jane Campion,121,319,11,Ian Mune,1000,Holly Hunter,1051,Geneviève Lemon,1,English,New Zealand,R,7000000,1993,18,7.6,1.85,0,June,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Steven Soderbergh,110,0,11000,Alex Pettyfer,17000,Channing Tatum,46646,Matthew McConaughey,1,English,USA,R,7000000,2012,15000,6.1,2.35,54000,May,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jonathan Liebesman,96,474,82,Emma Caulfield,1000,Sullivan Stapleton,2212,Angus Sampson,0,English,USA,PG-13,11000000,2003,970,4.9,2.35,2000,September,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Color,Guy Hamilton,121,82,189,Geoffrey Holder,581,Yaphet Kotto,1865,Clifton James,3,English,UK,PG,7000000,1973,547,6.8,1.66,0,September,Superhit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jay Russell,95,13,430,Frankie Muniz,1000,Clint Howard,2515,Cody Linley,0,English,USA,PG,5000000,2000,934,7,1.37,0,March,Flop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Color,Adam Brooks,112,20,61,Sakina Jaffrey,16000,Ryan Reynolds,16289,Paulina Gerzon,5,English,Germany,PG-13,,2008,109,7.2,2.35,0,September,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Salim Akil,112,70,826,Loretta Devine,1000,Gary Dourdan,5959,Laz Alonso,8,English,USA,PG-13,6600000,2011,912,5.7,1.85,0,January,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Baz Luhrmann,143,1000,76,Elizabeth Debicki,29000,Leonardo DiCaprio,29769,Steve Bisley,4,English,Australia,PG-13,105000000,2013,509,7.3,2.35,115000,October,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
 Black and White,George Clooney,93,0,566,Tate Donovan,21000,Robert Downey Jr.,22745,Alex Borstein,0,English,USA,PG,7500000,2005,650,7.5,1.85,0,August,Hit,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Bennett Miller,110,152,27,Michael J. Burg,22000,Philip Seymour Hoffman,22140,Kwesi Ameyaw,1,English,Canada,R,7000000,2005,68,7.4,2.35,0,July,Average,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Robert Rodriguez,104,0,4000,Steve Buscemi,16000,Quentin Tarantino,33758,Salma Hayek,0,English,USA,R,7000000,1995,12000,7.2,1.85,0,July,Superhit,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Michael Winterbottom,115,187,887,Sarah Polley,14000,Milla Jovovich,17104,Shirley Henderson,4,English,UK,R,20000000,2000,900,6.5,2.35,141,May,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Color,,53,,1000,Adam Goldberg,4000,Kirsten Dunst,19949,Oliver Platt,0,English,USA,TV-MA,,,1000,9,1.78,61000,June,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Michael Anderson,119,23,440,Jenny Agutter,1000,Farrah Fawcett,2951,Peter Ustinov,1,English,USA,PG,9000000,1976,659,6.8,2.35,0,April,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Guy Hamilton,125,82,244,Hervé Villechaize,16000,Christopher Lee,17611,Desmond Llewelyn,3,English,UK,PG,13000000,1974,387,6.8,1.66,2000,April,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Craig R. Baxley,96,22,794,Vanity,1000,Bill Duke,5282,Carl Weathers,2,English,USA,R,7000000,1988,841,5.2,1.85,978,September,Hit,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Neil Marshall,100,197,159,Shauna Macdonald,513,MyAnna Buring,1379,Craig Conway,0,English,UK,R,3500000,2005,239,7.2,2.35,10000,March,Flop,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Don Kempf,46,0,69,Michael Jordan,13000,Bill Murray,13448,Bob Costas,0,English,USA,,,2000,366,7.5,1.44,407,October,Average,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Matt Bettinelli-Olpin,89,14,270,Allison Miller,971,Zach Gilford,2517,Vanessa Ray,0,English,USA,R,7000000,2014,479,4,1.85,0,December,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Color,David O. Russell,92,737,380,Mary Tyler Moore,718,Lily Tomlin,2240,David Patrick Kelly,3,English,USA,R,7000000,1996,524,6.8,1.85,824,October,Superhit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Rob Zombie,109,0,597,Ken Foree,1000,Sid Haig,3544,Lew Temple,0,English,USA,R,7000000,2005,649,6.9,1.85,0,September,Hit,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,,44,,970,Alyson Hannigan,4000,Sarah Michelle Gellar,7970,Emma Caulfield,0,English,USA,TV-14,2300000,,3000,8.2,1.33,6000,October,Average,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Color,Rick Famuyiwa,103,44,190,Rick Fox,637,Kimberly Elise,1342,Kiersey Clemons,3,English,USA,R,7000000,2015,256,7.3,2.35,23000,May,Hit,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Michael Rymer,95,48,826,Omar Epps,1000,LL Cool J,4837,Nia Long,1,English,USA,R,7000000,1999,865,6.1,2.35,375,July,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Sam Mendes,143,0,393,Helen McCrory,883,Albert Finney,2039,Rory Kinnear,0,English,UK,PG-13,200000000,2012,563,7.8,2.35,80000,July,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 Black and White,Rob Zombie,105,0,303,Matthew McGrory,1000,Sid Haig,2444,Erin Daniels,0,English,USA,R,7000000,2003,340,6,1.85,0,November,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,Sharron Miller,79,0,23,Elizabeth MacRae,246,Bernard Fox,345,Charles Aidman,0,English,USA,PG,350000,1978,29,4.1,,44,May,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,Ethan Coen,106,1000,98,Fred Melamed,816,Michael Stuhlbarg,1120,Peter Breitmayer,1,English,USA,R,7000000,2009,105,7,1.85,10000,September,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Aaron Schneider,100,11,970,Robert Duvall,13000,Bill Murray,19330,Bill Cobbs,1,English,USA,PG-13,7500000,2009,3000,7.1,2.35,0,October,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Steve Miner,103,49,304,Richard E. Grant,687,Julian Sands,1990,Lori Singer,0,English,USA,R,7000000,1989,554,6.2,1.85,0,Febraury,Hit,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Color,Gina Prince-Bythewood,116,107,658,Nate Parker,893,Minnie Driver,3110,Darryl Stephens,1,English,USA,PG-13,7000000,2014,664,6.9,,0,March,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Tom Ford,99,192,292,Teddy Sears,14000,Colin Firth,14816,Keri Lynn Pratt,2,English,USA,R,7000000,2009,343,7.6,2.35,16000,May,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Martin Scorsese,164,17000,159,Barbara Hershey,883,Irvin Kershner,1934,Roberts Blossom,0,English,USA,R,7000000,1988,618,7.6,1.85,0,October,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Michael Corrente,96,30,407,George Wendt,761,Jonathan Brandis,2018,Shawn Hatosy,3,English,USA,R,7000000,1999,412,6.4,1.85,0,October,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Gurinder Chadha,122,98,397,Martin Henderson,729,Indira Varma,2321,Anupam Kher,1,English,UK,PG-13,7000000,2004,579,6.2,2.35,0,July,Flop,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Color,Phillip Noyce,94,176,46,David Gulpilil,116,Roy Billing,312,Deborah Mailman,1,Aboriginal,Australia,PG,6000000,2002,93,7.5,2.35,0,December,Average,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Don Michael Paul,93,70,442,Faizon Love,692,Jeffrey Jones,3128,Lil' Wayne,0,English,USA,PG-13,7000000,2007,585,2,1.85,446,June,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Tony Maylam,96,6,38,Alun Armstrong,206,Michael J. Pollard,493,Alastair Duncan,0,English,UK,R,7000000,1992,192,6.2,1.85,0,September,Average,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Color,,60,,346,Xander Berkeley,787,Melinda Clarke,2352,Aaron Stanford,1,English,USA,,,,485,7.7,16,0,August,Hit,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mitch Davis,113,7,35,Nathaniel Lees,11000,Anne Hathaway,11116,Miriama Smith,2,English,USA,PG,7000000,2001,43,6.5,1.85,650,August,Hit,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,,60,,652,Ashley Scott,10000,Jensen Ackles,12051,John Savage,1,English,USA,TV-14,,,794,7.4,1.33,0,June,Average,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Color,Yash Chopra,192,147,397,Preity Zinta,8000,Shah Rukh Khan,9984,Anupam Kher,0,Hindi,India,,7000000,2004,860,7.9,2.35,2000,October,Average,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Color,David Mamet,99,342,501,Randy Couture,1000,Alice Braga,2158,Jose Pablo Cantillo,0,English,USA,R,7000000,2008,518,6.8,2.35,0,July,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,Jay Duplass,91,157,224,Tim Guinee,490,Matt Walsh,1136,Katie Aselton,2,English,USA,R,7000000,2010,259,6.3,1.85,0,August,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Kevin Brodie,100,0,359,Cheryl Ladd,655,Bruce McGill,1906,Jack Warden,0,English,USA,PG,7000000,1999,476,6.3,1.85,157,July,Average,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Paul Schrader,105,261,617,Michael McKean,783,Ed Begley Jr.,2684,Kurt Fuller,3,English,USA,R,7000000,2002,658,6.6,1.85,357,July,Hit,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,George Hickenlooper,99,60,628,Jimmy Fallon,4000,Hayden Christensen,6526,Beth Grant,0,English,USA,R,7000000,2006,787,6.4,1.85,3000,August,Flop,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Lynne Ramsay,112,159,77,Siobhan Fallon Hogan,3000,Ezra Miller,3547,Ashley Gerasimovich,0,English,UK,R,7000000,2011,294,7.5,2.35,38000,March,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Stephenson,100,0,149,Hans Matheson,2000,Samantha Barks,2909,Lesley Manville,0,English,UK,PG,,2013,627,5.8,,962,September,Flop,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Tim Chambers,99,2,455,Marley Shelton,1000,Ellen Burstyn,2589,Jennifer Butler,2,English,USA,G,7000000,2009,690,6.5,2.35,797,December,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,Curtis Hanson,100,161,172,Shelley Long,10000,Tom Cruise,11059,Rick Rossovich,0,English,Canada,R,7000000,1983,422,4.8,,168,September,Average,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Rodrigo García,125,127,798,Jimmy Smits,6000,Naomi Watts,8876,Carla Gallo,6,English,USA,R,4825000,2009,941,7.2,2.35,0,May,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Dick Richards,107,6,375,Terence Hill,963,Catherine Deneuve,2209,Jack O'Halloran,1,English,UK,PG,9000000,1977,750,6.3,1.85,122,Febraury,Average,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Color,Jean-Marie Poiré,107,8,39,Isabelle Nanty,106,Christian Clavier,215,Valérie Lemercier,1,French,France,R,50000000,1993,54,7,2.35,0,August,Flop,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Color,Sofia Coppola,97,0,106,Chris Pontius,227,Nathalie Fay,684,Erin Wasson,0,English,USA,R,7000000,2010,218,6.3,1.85,0,January,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bob Gosse,105,10,184,Susie Abromeit,756,Geoff Stults,1417,Derek Wayne Johnson,1,English,USA,R,,2009,216,5.3,2.35,0,April,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Alex Zamm,95,43,611,Raquel Welch,1000,Taylor Negron,5213,Larry Miller,1,English,USA,PG-13,10000000,1998,788,2.3,1.85,724,October,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Spencer Susser,106,58,973,Natalie Portman,23000,Joseph Gordon-Levitt,44969,Rainn Wilson,0,English,USA,R,7000000,2010,20000,7.1,2.35,19000,April,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Richard Shepard,93,47,13,Mark Wingett,554,Richard E. Grant,1105,Richard Graham,2,English,UK,R,,2013,524,6.2,2.35,0,April,Average,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Gus Van Sant,103,835,,Casey Affleck,13000,Matt Damon,13000,,0,English,USA,R,3500000,2002,0,6.2,2.35,0,May,Average,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Thaddeus O'Sullivan,96,5,52,Luke Newberry,766,Olivia Williams,1251,Eleanor Bron,3,English,UK,R,7000000,2002,358,6.7,1.85,97,September,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Peter Sollett,103,6,935,Josh Charles,7000,Steve Carell,9660,Luke Grimes,0,English,USA,PG-13,7000000,2015,1000,6.5,1.85,0,October,Average,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Shari Springer Berman,108,30,281,Marian Seldes,474,Lynn Cohen,2029,Dan Hedaya,4,English,USA,R,7000000,2010,403,5.9,2.35,916,April,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,Aleksey German,177,23,0,Yuriy Tsurilo,4,Leonid Yarmolnik,8,Valentin Golubenko,0,Russian,Russia,Not Rated,7000000,2013,4,6.7,1.66,1000,Febraury,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Stephen Milburn Anderson,118,0,410,Mike Starr,26000,Chris Hemsworth,27756,Paul Sanchez,2,English,USA,R,7000000,2010,854,6,1.85,694,September,Hit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Richard E. Grant,97,554,530,Julie Walters,876,Emily Watson,2544,Miranda Richardson,3,English,UK,R,7000000,2005,838,6.9,2.35,311,Febraury,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,Troy Duffy,102,78,184,David Della Rocco,12000,Norman Reedus,12680,Bob Marley,2,English,Canada,R,7000000,1999,333,7.9,2.35,16000,September,Flop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,David Lam,92,4,4,Louis Koo,91,Michael Wong,198,Stephen Au,1,Cantonese,Hong Kong,,7000000,2014,82,5.3,2.35,55,March,Flop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Francis Ford Coppola,88,0,507,Bruce Dern,1000,Alden Ehrenreich,3150,Joanne Whalley,0,English,USA,R,7000000,2011,844,4.8,1.85,0,March,Average,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Color,Vladlen Barbe,80,0,26,Wendee Lee,99,Erin Fitzgerald,218,Ivan Okhlobystin,1,Russian,Russia,PG,7000000,2012,62,5.3,,453,July,Hit,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Richard Rich,45,24,29,Kate Higgins,122,Debi Derryberry,236,Cindy Robinson,0,,USA,,7000000,2014,35,6,,41,August,Hit,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
